id,year,clave_con,fecha,semana,dias_tra,id_puesto,exp,cta,monto,tipo,trab
,2024,813,2024-01-16,4,0,11,20253,58,163.07,deduccion,0
,2024,813,2024-01-16,4,0,11,20253,57,58.76,deduccion,0
,2024,813,2024-01-16,4,7,9,12566,1,1820.00,percepcion,7
,2024,813,2024-01-16,4,0,9,12566,99,0.00,informativo,0
,2024,813,2024-01-16,4,0,9,12566,98,124.99,informativo,0
,2024,813,2024-01-16,4,0,9,12566,82,1139.32,informativo,0
,2024,813,2024-01-16,4,0,9,12566,58,124.99,deduccion,0
,2024,813,2024-01-16,4,0,9,12566,57,48.79,deduccion,0
,2024,813,2024-01-16,4,7,8,12562,1,1750.00,percepcion,7
,2024,813,2024-01-16,4,0,8,12562,99,0.00,informativo,0
,2024,813,2024-01-16,4,0,8,12562,98,117.38,informativo,0
,2024,813,2024-01-16,4,0,8,12562,82,1118.09,informativo,0
,2024,813,2024-01-16,4,0,8,12562,58,117.38,deduccion,0
,2024,813,2024-01-16,4,0,8,12562,57,46.86,deduccion,0
,2024,813,2024-01-16,4,7,7,12560,1,1866.67,percepcion,7
,2024,813,2024-01-16,4,0,7,12560,99,0.00,informativo,0
,2024,813,2024-01-16,4,0,7,12560,98,130.07,informativo,0
,2024,813,2024-01-16,4,0,7,12560,82,1153.48,informativo,0
,2024,813,2024-01-16,4,0,7,12560,58,130.07,deduccion,0
,2024,813,2024-01-16,4,0,7,12560,57,49.92,deduccion,0
,2024,813,2024-01-16,4,7,7,12764,1,1866.67,percepcion,7
,2024,813,2024-01-16,4,0,7,12764,99,0.00,informativo,0
,2024,813,2024-01-16,4,0,7,12764,98,130.07,informativo,0
,2024,813,2024-01-16,4,0,7,12764,82,1153.48,informativo,0
,2024,813,2024-01-16,4,0,7,12764,58,130.07,deduccion,0
,2024,813,2024-01-16,4,0,7,12764,57,49.86,deduccion,0
,2024,813,2024-01-16,4,7,6,12758,1,1703.33,percepcion,7
,2024,813,2024-01-16,4,0,6,12758,99,0.00,informativo,0
,2024,813,2024-01-16,4,0,6,12758,98,138.77,informativo,0
,2024,813,2024-01-16,4,0,6,12758,82,1103.93,informativo,0
,2024,813,2024-01-16,4,0,6,12758,58,138.77,deduccion,0
,2024,813,2024-01-16,4,0,6,12758,57,45.50,deduccion,0
,2024,813,2024-01-16,4,7,6,13767,1,1703.33,percepcion,7
,2024,813,2024-01-16,4,0,6,13767,99,0.00,informativo,0
,2024,813,2024-01-16,4,0,6,13767,98,138.77,informativo,0
,2024,813,2024-01-16,4,0,6,13767,82,1103.93,informativo,0
,2024,813,2024-01-16,4,0,6,13767,58,138.77,deduccion,0
,2024,813,2024-01-16,4,0,6,13767,57,45.39,deduccion,0
,2024,813,2024-01-16,4,7,5,12725,1,1820.00,percepcion,7
,2024,813,2024-01-16,4,0,5,12725,99,0.00,informativo,0
,2024,813,2024-01-16,4,0,5,12725,98,124.99,informativo,0
,2024,813,2024-01-16,4,0,5,12725,82,1139.32,informativo,0
,2024,813,2024-01-16,4,0,5,12725,58,124.99,deduccion,0
,2024,813,2024-01-16,4,0,5,12725,57,48.61,deduccion,0
,2024,813,2024-01-16,4,7,5,22348,1,1820.00,percepcion,7
,2024,813,2024-01-16,4,0,5,22348,99,0.00,informativo,0
,2024,813,2024-01-16,4,0,5,22348,98,124.99,informativo,0
,2024,813,2024-01-16,4,0,5,22348,82,1139.32,informativo,0
,2024,813,2024-01-16,4,0,5,22348,58,124.99,deduccion,0
,2024,813,2024-01-16,4,0,5,22348,57,48.32,deduccion,0
,2024,813,2024-01-16,4,7,5,23550,1,1820.00,percepcion,7
,2024,813,2024-01-16,4,0,5,23550,99,0.00,informativo,0
,2024,813,2024-01-16,4,0,5,23550,98,124.99,informativo,0
,2024,813,2024-01-16,4,0,5,23550,82,1139.32,informativo,0
,2024,813,2024-01-16,4,0,5,23550,58,124.99,deduccion,0
,2024,813,2024-01-16,4,0,5,23550,57,48.32,deduccion,0
,2024,813,2024-01-16,4,7,5,23209,1,1820.00,percepcion,7
,2024,813,2024-01-16,4,0,5,23209,99,0.00,informativo,0
,2024,813,2024-01-16,4,0,5,23209,98,124.99,informativo,0
,2024,813,2024-01-16,4,0,5,23209,82,1139.32,informativo,0
,2024,813,2024-01-16,4,0,5,23209,58,124.99,deduccion,0
,2024,813,2024-01-16,4,0,5,23209,57,48.32,deduccion,0
,2024,813,2024-01-16,4,7,5,23227,1,1820.00,percepcion,7
,2024,813,2024-01-16,4,0,5,23227,99,0.00,informativo,0
,2024,813,2024-01-16,4,0,5,23227,98,124.99,informativo,0
,2024,813,2024-01-16,4,0,5,23227,82,1139.32,informativo,0
,2024,813,2024-01-16,4,0,5,23227,58,124.99,deduccion,0
,2024,813,2024-01-16,4,0,5,23227,57,48.32,deduccion,0
,2024,813,2024-01-16,4,7,4,12747,1,2170.00,percepcion,7
,2024,813,2024-01-16,4,0,4,12747,99,0.00,informativo,0
,2024,813,2024-01-16,4,0,4,12747,98,163.07,informativo,0
,2024,813,2024-01-16,4,0,4,12747,82,1245.50,informativo,0
,2024,813,2024-01-16,4,0,4,12747,58,163.07,deduccion,0
,2024,813,2024-01-16,4,0,4,12747,57,59.01,deduccion,0
,2024,813,2024-01-16,4,7,2,12554,1,2170.00,percepcion,7
,2024,813,2024-01-16,4,0,2,12554,99,0.00,informativo,0
,2024,813,2024-01-16,4,0,2,12554,98,163.07,informativo,0
,2024,813,2024-01-16,4,0,2,12554,82,1245.50,informativo,0
,2024,813,2024-01-16,4,0,2,12554,58,163.07,deduccion,0
,2024,813,2024-01-16,4,0,2,12554,57,59.26,deduccion,0
,2024,813,2024-01-16,4,7,2,12558,1,2170.00,percepcion,7
,2024,813,2024-01-16,4,0,2,12558,99,0.00,informativo,0
,2024,813,2024-01-16,4,0,2,12558,98,163.07,informativo,0
,2024,813,2024-01-16,4,0,2,12558,82,1245.50,informativo,0
,2024,813,2024-01-16,4,0,2,12558,58,163.07,deduccion,0
,2024,813,2024-01-16,4,0,2,12558,57,59.17,deduccion,0
,2024,813,2024-01-16,4,7,2,12565,1,2170.00,percepcion,7
,2024,813,2024-01-16,4,0,2,12565,99,0.00,informativo,0
,2024,813,2024-01-16,4,0,2,12565,98,163.07,informativo,0
,2024,813,2024-01-16,4,0,2,12565,82,1245.50,informativo,0
,2024,813,2024-01-16,4,0,2,12565,58,163.07,deduccion,0
,2024,813,2024-01-16,4,0,2,12565,57,59.17,deduccion,0
,2024,813,2024-01-16,4,7,2,12568,1,2170.00,percepcion,7
,2024,813,2024-01-16,4,0,2,12568,99,0.00,informativo,0
,2024,813,2024-01-16,4,0,2,12568,98,163.07,informativo,0
,2024,813,2024-01-16,4,0,2,12568,82,1245.50,informativo,0
,2024,813,2024-01-16,4,0,2,12568,58,163.07,deduccion,0
,2024,813,2024-01-16,4,0,2,12568,57,59.26,deduccion,0
,2024,813,2024-01-16,4,7,2,12571,1,2170.00,percepcion,7
,2024,813,2024-01-16,4,0,2,12571,99,0.00,informativo,0
,2024,813,2024-01-16,4,0,2,12571,98,163.07,informativo,0
,2024,813,2024-01-16,4,0,2,12571,82,1245.50,informativo,0
,2024,813,2024-01-16,4,0,2,12571,58,163.07,deduccion,0
,2024,813,2024-01-16,4,0,2,12571,57,59.09,deduccion,0
,2024,813,2024-01-16,4,7,2,12573,1,2170.00,percepcion,7
,2024,813,2024-01-16,4,0,2,12573,99,0.00,informativo,0
,2024,813,2024-01-16,4,0,2,12573,98,163.07,informativo,0
,2024,813,2024-01-16,4,0,2,12573,82,1245.50,informativo,0
,2024,813,2024-01-16,4,0,2,12573,83,605.04,deduccion,0
,2024,813,2024-01-16,4,0,2,12573,58,163.07,deduccion,0
,2024,813,2024-01-16,4,0,2,12573,57,59.34,deduccion,0
,2024,813,2024-01-16,4,7,2,12574,1,2170.00,percepcion,7
,2024,813,2024-01-16,4,0,2,12574,99,0.00,informativo,0
,2024,813,2024-01-16,4,0,2,12574,98,163.07,informativo,0
,2024,813,2024-01-16,4,0,2,12574,82,1245.50,informativo,0
,2024,813,2024-01-16,4,0,2,12574,83,583.97,deduccion,0
,2024,813,2024-01-16,4,0,2,12574,58,163.07,deduccion,0
,2024,813,2024-01-16,4,0,2,12574,57,59.34,deduccion,0
,2024,813,2024-01-16,4,7,2,12716,1,2170.00,percepcion,7
,2024,813,2024-01-16,4,0,2,12716,99,0.00,informativo,0
,2024,813,2024-01-16,4,0,2,12716,98,163.07,informativo,0
,2024,813,2024-01-16,4,0,2,12716,82,1245.50,informativo,0
,2024,813,2024-01-16,4,0,2,12716,83,613.97,deduccion,0
,2024,813,2024-01-16,4,0,2,12716,58,163.07,deduccion,0
,2024,813,2024-01-16,4,0,2,12716,57,59.01,deduccion,0
,2024,813,2024-01-16,4,7,2,21416,1,2170.00,percepcion,7
,2024,813,2024-01-16,4,0,2,21416,99,0.00,informativo,0
,2024,813,2024-01-16,4,0,2,21416,98,163.07,informativo,0
,2024,813,2024-01-16,4,0,2,21416,82,1245.50,informativo,0
,2024,813,2024-01-16,4,0,2,21416,58,163.07,deduccion,0
,2024,813,2024-01-16,4,0,2,21416,57,58.68,deduccion,0
,2024,813,2024-01-16,5,0,6,12758,2,60.83,percepcion,0
,2024,813,2024-01-16,5,0,6,12758,7,486.67,percepcion,0
,2024,813,2024-01-16,5,0,6,13767,2,60.83,percepcion,0
,2024,813,2024-01-16,5,0,6,13767,7,486.67,percepcion,0
,2024,813,2024-01-16,5,7,11,12564,1,2170.00,percepcion,7
,2024,813,2024-01-16,5,0,11,12564,99,0.00,informativo,0
,2024,813,2024-01-16,5,0,11,12564,98,163.07,informativo,0
,2024,813,2024-01-16,5,0,11,12564,82,1245.50,informativo,0
,2024,813,2024-01-16,5,0,11,12564,58,163.07,deduccion,0
,2024,813,2024-01-16,5,0,11,12564,57,59.01,deduccion,0
,2024,813,2024-01-16,5,7,11,12572,1,2170.00,percepcion,7
,2024,813,2024-01-16,5,0,11,12572,99,0.00,informativo,0
,2024,813,2024-01-16,5,0,11,12572,98,163.07,informativo,0
,2024,813,2024-01-16,5,0,11,12572,82,1245.50,informativo,0
,2024,813,2024-01-16,5,0,11,12572,83,626.24,deduccion,0
,2024,813,2024-01-16,5,0,11,12572,58,163.07,deduccion,0
,2024,813,2024-01-16,5,0,11,12572,57,59.01,deduccion,0
,2024,813,2024-01-16,5,7,11,20253,1,2170.00,percepcion,7
,2024,813,2024-01-16,5,0,11,20253,99,0.00,informativo,0
,2024,813,2024-01-16,5,0,11,20253,98,163.07,informativo,0
,2024,813,2024-01-16,5,0,11,20253,82,1245.50,informativo,0
,2024,813,2024-01-16,5,0,11,20253,58,163.07,deduccion,0
,2024,813,2024-01-16,5,0,11,20253,57,58.76,deduccion,0
,2024,813,2024-01-16,5,7,9,12566,1,1820.00,percepcion,7
,2024,813,2024-01-16,5,0,9,12566,99,0.00,informativo,0
,2024,813,2024-01-16,5,0,9,12566,98,124.99,informativo,0
,2024,813,2024-01-16,5,0,9,12566,82,1139.32,informativo,0
,2024,813,2024-01-16,5,0,9,12566,58,124.99,deduccion,0
,2024,813,2024-01-16,5,0,9,12566,57,48.79,deduccion,0
,2024,813,2024-01-16,5,7,8,12562,1,1750.00,percepcion,7
,2024,813,2024-01-16,5,0,8,12562,99,0.00,informativo,0
,2024,813,2024-01-16,5,0,8,12562,98,117.38,informativo,0
,2024,813,2024-01-16,5,0,8,12562,82,1118.09,informativo,0
,2024,813,2024-01-16,5,0,8,12562,58,117.38,deduccion,0
,2024,813,2024-01-16,5,0,8,12562,57,46.86,deduccion,0
,2024,813,2024-01-16,5,7,7,12560,1,1866.67,percepcion,7
,2024,813,2024-01-16,5,0,7,12560,99,0.00,informativo,0
,2024,813,2024-01-16,5,0,7,12560,98,130.07,informativo,0
,2024,813,2024-01-16,5,0,7,12560,82,1153.48,informativo,0
,2024,813,2024-01-16,5,0,7,12560,58,130.07,deduccion,0
,2024,813,2024-01-16,5,0,7,12560,57,49.92,deduccion,0
,2024,813,2024-01-16,5,7,7,12764,1,1866.67,percepcion,7
,2024,813,2024-01-16,5,0,7,12764,99,0.00,informativo,0
,2024,813,2024-01-16,5,0,7,12764,98,130.07,informativo,0
,2024,813,2024-01-16,5,0,7,12764,82,1153.48,informativo,0
,2024,813,2024-01-16,5,0,7,12764,58,130.07,deduccion,0
,2024,813,2024-01-16,5,0,7,12764,57,49.86,deduccion,0
,2024,813,2024-01-16,5,7,6,12758,1,1703.33,percepcion,7
,2024,813,2024-01-16,5,0,6,12758,99,0.00,informativo,0
,2024,813,2024-01-16,5,0,6,12758,98,138.77,informativo,0
,2024,813,2024-01-16,5,0,6,12758,82,1103.93,informativo,0
,2024,813,2024-01-16,5,0,6,12758,58,138.77,deduccion,0
,2024,813,2024-01-16,5,0,6,12758,57,45.50,deduccion,0
,2024,813,2024-01-16,5,7,6,13767,1,1703.33,percepcion,7
,2024,813,2024-01-16,5,0,6,13767,99,0.00,informativo,0
,2024,813,2024-01-16,5,0,6,13767,98,138.77,informativo,0
,2024,813,2024-01-16,5,0,6,13767,82,1103.93,informativo,0
,2024,813,2024-01-16,5,0,6,13767,58,138.77,deduccion,0
,2024,813,2024-01-16,5,0,6,13767,57,45.39,deduccion,0
,2024,813,2024-01-16,5,7,5,12725,1,1820.00,percepcion,7
,2024,813,2024-01-16,5,0,5,12725,99,0.00,informativo,0
,2024,813,2024-01-16,5,0,5,12725,98,124.99,informativo,0
,2024,813,2024-01-16,5,0,5,12725,82,1139.32,informativo,0
,2024,813,2024-01-16,5,0,5,12725,58,124.99,deduccion,0
,2024,813,2024-01-16,5,0,5,12725,57,48.61,deduccion,0
,2024,813,2024-01-16,5,7,5,22348,1,1820.00,percepcion,7
,2024,813,2024-01-16,5,0,5,22348,99,0.00,informativo,0
,2024,813,2024-01-16,5,0,5,22348,98,124.99,informativo,0
,2024,813,2024-01-16,5,0,5,22348,82,1139.32,informativo,0
,2024,813,2024-01-16,5,0,5,22348,58,124.99,deduccion,0
,2024,813,2024-01-16,5,0,5,22348,57,48.32,deduccion,0
,2024,813,2024-01-16,5,7,5,23550,1,1820.00,percepcion,7
,2024,813,2024-01-16,5,0,5,23550,99,0.00,informativo,0
,2024,813,2024-01-16,5,0,5,23550,98,124.99,informativo,0
,2024,813,2024-01-16,5,0,5,23550,82,1139.32,informativo,0
,2024,813,2024-01-16,5,0,5,23550,58,124.99,deduccion,0
,2024,813,2024-01-16,5,0,5,23550,57,48.32,deduccion,0
,2024,813,2024-01-16,5,7,5,23209,1,1820.00,percepcion,7
,2024,813,2024-01-16,5,0,5,23209,99,0.00,informativo,0
,2024,813,2024-01-16,5,0,5,23209,98,124.99,informativo,0
,2024,813,2024-01-16,5,0,5,23209,82,1139.32,informativo,0
,2024,813,2024-01-16,5,0,5,23209,58,124.99,deduccion,0
,2024,813,2024-01-16,5,0,5,23209,57,48.32,deduccion,0
,2024,813,2024-01-16,5,7,5,23227,1,1820.00,percepcion,7
,2024,813,2024-01-16,5,0,5,23227,99,0.00,informativo,0
,2024,813,2024-01-16,5,0,5,23227,98,124.99,informativo,0
,2024,813,2024-01-16,5,0,5,23227,82,1139.32,informativo,0
,2024,813,2024-01-16,5,0,5,23227,58,124.99,deduccion,0
,2024,813,2024-01-16,5,0,5,23227,57,48.32,deduccion,0
,2024,813,2024-01-16,5,7,4,12747,1,2170.00,percepcion,7
,2024,813,2024-01-16,5,0,4,12747,99,0.00,informativo,0
,2024,813,2024-01-16,5,0,4,12747,98,163.07,informativo,0
,2024,813,2024-01-16,5,0,4,12747,82,1245.50,informativo,0
,2024,813,2024-01-16,5,0,4,12747,58,163.07,deduccion,0
,2024,813,2024-01-16,5,0,4,12747,57,59.01,deduccion,0
,2024,813,2024-01-16,5,7,2,12554,1,2170.00,percepcion,7
,2024,813,2024-01-16,5,0,2,12554,99,0.00,informativo,0
,2024,813,2024-01-16,5,0,2,12554,98,163.07,informativo,0
,2024,813,2024-01-16,5,0,2,12554,82,1245.50,informativo,0
,2024,813,2024-01-16,5,0,2,12554,58,163.07,deduccion,0
,2024,813,2024-01-16,5,0,2,12554,57,59.26,deduccion,0
,2024,813,2024-01-16,5,7,2,12558,1,2170.00,percepcion,7
,2024,813,2024-01-16,5,0,2,12558,99,0.00,informativo,0
,2024,813,2024-01-16,5,0,2,12558,98,163.07,informativo,0
,2024,813,2024-01-16,5,0,2,12558,82,1245.50,informativo,0
,2024,813,2024-01-16,5,0,2,12558,58,163.07,deduccion,0
,2024,813,2024-01-16,5,0,2,12558,57,59.17,deduccion,0
,2024,813,2024-01-16,5,7,2,12565,1,2170.00,percepcion,7
,2024,813,2024-01-16,5,0,2,12565,99,0.00,informativo,0
,2024,813,2024-01-16,5,0,2,12565,98,163.07,informativo,0
,2024,813,2024-01-16,5,0,2,12565,82,1245.50,informativo,0
,2024,813,2024-01-16,5,0,2,12565,58,163.07,deduccion,0
,2024,813,2024-01-16,5,0,2,12565,57,59.17,deduccion,0
,2024,813,2024-01-16,5,7,2,12568,1,2170.00,percepcion,7
,2024,813,2024-01-16,5,0,2,12568,99,0.00,informativo,0
,2024,813,2024-01-16,5,0,2,12568,98,163.07,informativo,0
,2024,813,2024-01-16,5,0,2,12568,82,1245.50,informativo,0
,2024,813,2024-01-16,5,0,2,12568,58,163.07,deduccion,0
,2024,813,2024-01-16,5,0,2,12568,57,59.26,deduccion,0
,2024,813,2024-01-16,5,7,2,12571,1,2170.00,percepcion,7
,2024,813,2024-01-16,5,0,2,12571,99,0.00,informativo,0
,2024,813,2024-01-16,5,0,2,12571,98,163.07,informativo,0
,2024,813,2024-01-16,5,0,2,12571,82,1245.50,informativo,0
,2024,813,2024-01-16,5,0,2,12571,58,163.07,deduccion,0
,2024,813,2024-01-16,5,0,2,12571,57,59.09,deduccion,0
,2024,813,2024-01-16,5,7,2,12573,1,2170.00,percepcion,7
,2024,813,2024-01-16,5,0,2,12573,99,0.00,informativo,0
,2024,813,2024-01-16,5,0,2,12573,98,163.07,informativo,0
,2024,813,2024-01-16,5,0,2,12573,82,1245.50,informativo,0
,2024,813,2024-01-16,5,0,2,12573,83,605.04,deduccion,0
,2024,813,2024-01-16,5,0,2,12573,58,163.07,deduccion,0
,2024,813,2024-01-16,5,0,2,12573,57,59.34,deduccion,0
,2024,813,2024-01-16,5,7,2,12574,1,2170.00,percepcion,7
,2024,813,2024-01-16,5,0,2,12574,99,0.00,informativo,0
,2024,813,2024-01-16,5,0,2,12574,98,163.07,informativo,0
,2024,813,2024-01-16,5,0,2,12574,82,1245.50,informativo,0
,2024,813,2024-01-16,5,0,2,12574,83,583.97,deduccion,0
,2024,813,2024-01-16,5,0,2,12574,58,163.07,deduccion,0
,2024,813,2024-01-16,5,0,2,12574,57,59.34,deduccion,0
,2024,813,2024-01-16,5,7,2,12716,1,2170.00,percepcion,7
,2024,813,2024-01-16,5,0,2,12716,99,0.00,informativo,0
,2024,813,2024-01-16,5,0,2,12716,98,163.07,informativo,0
,2024,813,2024-01-16,5,0,2,12716,82,1245.50,informativo,0
,2024,813,2024-01-16,5,0,2,12716,83,613.97,deduccion,0
,2024,813,2024-01-16,5,0,2,12716,58,163.07,deduccion,0
,2024,813,2024-01-16,5,0,2,12716,57,59.01,deduccion,0
,2024,813,2024-01-16,5,7,2,21416,1,2170.00,percepcion,7
,2024,813,2024-01-16,5,0,2,21416,99,0.00,informativo,0
,2024,813,2024-01-16,5,0,2,21416,98,163.07,informativo,0
,2024,813,2024-01-16,5,0,2,21416,82,1245.50,informativo,0
,2024,813,2024-01-16,5,0,2,21416,58,163.07,deduccion,0
,2024,813,2024-01-16,5,0,2,21416,57,58.68,deduccion,0
,2024,815,2024-01-16,4,0,6,13736,2,60.83,percepcion,0
,2024,815,2024-01-16,4,0,6,13736,7,486.67,percepcion,0
,2024,815,2024-01-16,4,0,6,12583,2,60.83,percepcion,0
,2024,815,2024-01-16,4,0,6,12583,7,486.67,percepcion,0
,2024,815,2024-01-16,4,7,11,12577,1,2170.00,percepcion,7
,2024,815,2024-01-16,4,0,11,12577,99,0.00,informativo,0
,2024,815,2024-01-16,4,0,11,12577,98,163.07,informativo,0
,2024,815,2024-01-16,4,0,11,12577,82,1245.50,informativo,0
,2024,815,2024-01-16,4,0,11,12577,58,163.07,deduccion,0
,2024,815,2024-01-16,4,0,11,12577,57,110.82,deduccion,0
,2024,815,2024-01-16,4,7,11,23135,1,2170.00,percepcion,7
,2024,815,2024-01-16,4,0,11,23135,99,0.00,informativo,0
,2024,815,2024-01-16,4,0,11,23135,98,163.07,informativo,0
,2024,815,2024-01-16,4,0,11,23135,82,1245.50,informativo,0
,2024,815,2024-01-16,4,0,11,23135,58,163.07,deduccion,0
,2024,815,2024-01-16,4,0,11,23135,57,97.03,deduccion,0
,2024,815,2024-01-16,4,7,9,12586,1,1820.00,percepcion,7
,2024,815,2024-01-16,4,0,9,12586,99,0.00,informativo,0
,2024,815,2024-01-16,4,0,9,12586,98,124.99,informativo,0
,2024,815,2024-01-16,4,0,9,12586,82,1139.32,informativo,0
,2024,815,2024-01-16,4,0,9,12586,58,124.99,deduccion,0
,2024,815,2024-01-16,4,0,9,12586,57,95.59,deduccion,0
,2024,815,2024-01-16,4,7,8,23354,1,1750.00,percepcion,7
,2024,815,2024-01-16,4,0,8,23354,99,0.00,informativo,0
,2024,815,2024-01-16,4,0,8,23354,98,117.38,informativo,0
,2024,815,2024-01-16,4,0,8,23354,82,1118.09,informativo,0
,2024,815,2024-01-16,4,0,8,23354,58,117.38,deduccion,0
,2024,815,2024-01-16,4,0,8,23354,57,68.16,deduccion,0
,2024,815,2024-01-16,4,7,7,12697,1,1866.67,percepcion,7
,2024,815,2024-01-16,4,0,7,12697,99,0.00,informativo,0
,2024,815,2024-01-16,4,0,7,12697,98,130.07,informativo,0
,2024,815,2024-01-16,4,0,7,12697,82,1153.48,informativo,0
,2024,815,2024-01-16,4,0,7,12697,58,130.07,deduccion,0
,2024,815,2024-01-16,4,0,7,12697,57,103.65,deduccion,0
,2024,815,2024-01-16,4,7,6,12583,1,1703.33,percepcion,7
,2024,815,2024-01-16,4,0,6,12583,99,0.00,informativo,0
,2024,815,2024-01-16,4,0,6,12583,98,138.77,informativo,0
,2024,815,2024-01-16,4,0,6,12583,82,1103.93,informativo,0
,2024,815,2024-01-16,4,0,6,12583,58,138.77,deduccion,0
,2024,815,2024-01-16,4,0,6,12583,57,100.01,deduccion,0
,2024,815,2024-01-16,4,7,6,13736,1,1703.33,percepcion,7
,2024,815,2024-01-16,4,0,6,13736,99,0.00,informativo,0
,2024,815,2024-01-16,4,0,6,13736,98,138.77,informativo,0
,2024,815,2024-01-16,4,0,6,13736,82,1103.93,informativo,0
,2024,815,2024-01-16,4,0,6,13736,83,531.14,deduccion,0
,2024,815,2024-01-16,4,0,6,13736,58,138.77,deduccion,0
,2024,815,2024-01-16,4,0,6,13736,57,97.68,deduccion,0
,2024,815,2024-01-16,4,7,5,23159,1,1820.00,percepcion,7
,2024,815,2024-01-16,4,0,5,23159,99,0.00,informativo,0
,2024,815,2024-01-16,4,0,5,23159,98,124.99,informativo,0
,2024,815,2024-01-16,4,0,5,23159,82,1139.32,informativo,0
,2024,815,2024-01-16,4,0,5,23159,58,124.99,deduccion,0
,2024,815,2024-01-16,4,0,5,23159,57,77.74,deduccion,0
,2024,815,2024-01-16,4,7,5,23331,1,1820.00,percepcion,7
,2024,815,2024-01-16,4,0,5,23331,99,0.00,informativo,0
,2024,815,2024-01-16,4,0,5,23331,98,124.99,informativo,0
,2024,815,2024-01-16,4,0,5,23331,82,1139.32,informativo,0
,2024,815,2024-01-16,4,0,5,23331,58,124.99,deduccion,0
,2024,815,2024-01-16,4,0,5,23331,57,69.86,deduccion,0
,2024,815,2024-01-16,4,7,2,12587,1,2170.00,percepcion,7
,2024,815,2024-01-16,4,0,2,12587,99,0.00,informativo,0
,2024,815,2024-01-16,4,0,2,12587,98,163.07,informativo,0
,2024,815,2024-01-16,4,0,2,12587,82,1245.50,informativo,0
,2024,815,2024-01-16,4,0,2,12587,83,608.54,deduccion,0
,2024,815,2024-01-16,4,0,2,12587,58,163.07,deduccion,0
,2024,815,2024-01-16,4,0,2,12587,57,109.39,deduccion,0
,2024,815,2024-01-16,4,7,2,12710,1,2170.00,percepcion,7
,2024,815,2024-01-16,4,0,2,12710,99,0.00,informativo,0
,2024,815,2024-01-16,4,0,2,12710,98,163.07,informativo,0
,2024,815,2024-01-16,4,0,2,12710,82,1245.50,informativo,0
,2024,815,2024-01-16,4,0,2,12710,83,464.98,deduccion,0
,2024,815,2024-01-16,4,0,2,12710,58,163.07,deduccion,0
,2024,815,2024-01-16,4,0,2,12710,57,114.67,deduccion,0
,2024,815,2024-01-16,4,7,2,23551,1,2170.00,percepcion,7
,2024,815,2024-01-16,4,0,2,23551,99,0.00,informativo,0
,2024,815,2024-01-16,4,0,2,23551,98,163.07,informativo,0
,2024,815,2024-01-16,4,0,2,23551,82,1245.50,informativo,0
,2024,815,2024-01-16,4,0,2,23551,58,163.07,deduccion,0
,2024,815,2024-01-16,4,0,2,23551,57,58.60,deduccion,0
,2024,815,2024-01-16,5,0,6,13736,2,60.83,percepcion,0
,2024,815,2024-01-16,5,0,6,13736,7,486.67,percepcion,0
,2024,815,2024-01-16,5,0,6,12583,2,60.83,percepcion,0
,2024,815,2024-01-16,5,0,6,12583,7,486.67,percepcion,0
,2024,815,2024-01-16,5,7,11,12577,1,2170.00,percepcion,7
,2024,815,2024-01-16,5,0,11,12577,99,0.00,informativo,0
,2024,815,2024-01-16,5,0,11,12577,98,163.07,informativo,0
,2024,815,2024-01-16,5,0,11,12577,82,1245.50,informativo,0
,2024,815,2024-01-16,5,0,11,12577,58,163.07,deduccion,0
,2024,815,2024-01-16,5,0,11,12577,57,110.82,deduccion,0
,2024,815,2024-01-16,5,7,11,23135,1,2170.00,percepcion,7
,2024,815,2024-01-16,5,0,11,23135,99,0.00,informativo,0
,2024,815,2024-01-16,5,0,11,23135,98,163.07,informativo,0
,2024,815,2024-01-16,5,0,11,23135,82,1245.50,informativo,0
,2024,815,2024-01-16,5,0,11,23135,58,163.07,deduccion,0
,2024,815,2024-01-16,5,0,11,23135,57,97.03,deduccion,0
,2024,815,2024-01-16,5,7,9,12586,1,1820.00,percepcion,7
,2024,815,2024-01-16,5,0,9,12586,99,0.00,informativo,0
,2024,815,2024-01-16,5,0,9,12586,98,124.99,informativo,0
,2024,815,2024-01-16,5,0,9,12586,82,1139.32,informativo,0
,2024,815,2024-01-16,5,0,9,12586,58,124.99,deduccion,0
,2024,815,2024-01-16,5,0,9,12586,57,95.59,deduccion,0
,2024,815,2024-01-16,5,7,8,23354,1,1750.00,percepcion,7
,2024,815,2024-01-16,5,0,8,23354,99,0.00,informativo,0
,2024,815,2024-01-16,5,0,8,23354,98,117.38,informativo,0
,2024,815,2024-01-16,5,0,8,23354,82,1118.09,informativo,0
,2024,815,2024-01-16,5,0,8,23354,58,117.38,deduccion,0
,2024,815,2024-01-16,5,0,8,23354,57,68.16,deduccion,0
,2024,815,2024-01-16,5,7,7,12697,1,1866.67,percepcion,7
,2024,815,2024-01-16,5,0,7,12697,99,0.00,informativo,0
,2024,815,2024-01-16,5,0,7,12697,98,130.07,informativo,0
,2024,815,2024-01-16,5,0,7,12697,82,1153.48,informativo,0
,2024,815,2024-01-16,5,0,7,12697,58,130.07,deduccion,0
,2024,815,2024-01-16,5,0,7,12697,57,103.65,deduccion,0
,2024,815,2024-01-16,5,7,6,12583,1,1703.33,percepcion,7
,2024,815,2024-01-16,5,0,6,12583,99,0.00,informativo,0
,2024,815,2024-01-16,5,0,6,12583,98,138.77,informativo,0
,2024,815,2024-01-16,5,0,6,12583,82,1103.93,informativo,0
